Address,Point,Name,Value,Time
33,3,50A CT5 Makeup Min,2.52,2019-07-29 20:40:29
33,4,50A CT5 Makeup Max,2.8,2019-07-29 20:40:29
33,5,50A CT6 Makeup,87127.0,2019-07-29 20:40:29
33,6,50A CT6 Makeup Rate,0.0,2019-07-29 20:40:29
33,7,50A CT6 Makeup Instantaneous,0.0,2019-07-29 20:40:29
33,8,50A CT6 Makeup Min,0.0,2019-07-29 20:40:29
33,9,50A CT6 Makeup Max,0.0,2019-07-29 20:40:29
33,0,50A CT5 Makeup,2095809.0,2019-07-29 20:50:51
33,2,50A CT5 Makeup Instantaneous,2.7,2019-07-29 20:50:51
33,3,50A CT5 Makeup Min,2.42,2019-07-29 20:50:51
33,4,50A CT5 Makeup Max,2.7,2019-07-29 20:50:51
33,5,50A CT6 Makeup,87127.0,2019-07-29 20:50:51
33,0,50A CT5 Makeup,2095843.0,2019-07-29 21:03:19
33,1,50A CT5 Makeup Rate,2.7,2019-07-29 21:03:19
33,2,50A CT5 Makeup Instantaneous,2.6,2019-07-29 21:03:19
33,3,50A CT5 Makeup Min,2.5,2019-07-29 21:03:19
33,4,50A CT5 Makeup Max,2.7,2019-07-29 21:03:19
33,5,50A CT6 Makeup,87127.0,2019-07-29 21:03:19
33,6,50A CT6 Makeup Rate,0.0,2019-07-29 21:03:19
33,7,50A CT6 Makeup Instantaneous,0.0,2019-07-29 21:03:19
33,8,50A CT6 Makeup Min,0.0,2019-07-29 21:03:19
33,9,50A CT6 Makeup Max,0.0,2019-07-29 21:03:19
33,0,50A CT5 Makeup,2095849.0,2019-07-29 21:05:53
33,1,50A CT5 Makeup Rate,2.3,2019-07-29 21:05:53
33,2,50A CT5 Makeup Instantaneous,2.7,2019-07-29 21:05:53
33,3,50A CT5 Makeup Min,2.52,2019-07-29 21:05:53
33,4,50A CT5 Makeup Max,2.7,2019-07-29 21:05:53
33,5,50A CT6 Makeup,87127.0,2019-07-29 21:05:53
33,6,50A CT6 Makeup Rate,0.0,2019-07-29 21:05:53
33,7,50A CT6 Makeup Instantaneous,0.0,2019-07-29 21:05:53
33,8,50A CT6 Makeup Min,0.0,2019-07-29 21:05:53
33,9,50A CT6 Makeup Max,0.0,2019-07-29 21:05:53
33,0,50A CT5 Makeup,2095878.0,2019-07-29 21:16:51
33,1,50A CT5 Makeup Rate,2.6,2019-07-29 21:16:51
33,2,50A CT5 Makeup Instantaneous,2.7,2019-07-29 21:16:51
33,3,50A CT5 Makeup Min,2.65,2019-07-29 21:16:51
33,4,50A CT5 Makeup Max,2.7,2019-07-29 21:16:51
33,5,50A CT6 Makeup,87128.0,2019-07-29 21:16:51
33,6,50A CT6 Makeup Rate,0.1,2019-07-29 21:16:51
33,0,50A CT5 Makeup,2095892.0,2019-07-29 21:22:12
33,1,50A CT5 Makeup Rate,2.6,2019-07-29 21:22:12
33,2,50A CT5 Makeup Instantaneous,2.5,2019-07-29 21:22:12
33,3,50A CT5 Makeup Min,2.54,2019-07-29 21:22:12
33,4,50A CT5 Makeup Max,2.5,2019-07-29 21:22:12
33,5,50A CT6 Makeup,87128.0,2019-07-29 21:22:12
33,6,50A CT6 Makeup Rate,0.0,2019-07-29 21:22:12
33,7,50A CT6 Makeup Instantaneous,0.0,2019-07-29 21:22:12
33,8,50A CT6 Makeup Min,0.0,2019-07-29 21:22:12
33,9,50A CT6 Makeup Max,0.0,2019-07-29 21:22:12
33,0,50A CT5 Makeup,2095903.0,2019-07-29 21:26:40
33,1,50A CT5 Makeup Rate,2.5,2019-07-29 21:26:40
33,2,50A CT5 Makeup Instantaneous,2.4,2019-07-29 21:26:40
33,3,50A CT5 Makeup Min,2.33,2019-07-29 21:26:40
33,4,50A CT5 Makeup Max,2.7,2019-07-29 21:26:40
33,5,50A CT6 Makeup,87128.0,2019-07-29 21:26:40
33,6,50A CT6 Makeup Rate,0.0,2019-07-29 21:26:40
33,7,50A CT6 Makeup Instantaneous,0.0,2019-07-29 21:26:40
33,8,50A CT6 Makeup Min,0.0,2019-07-29 21:26:40
33,9,50A CT6 Makeup Max,0.0,2019-07-29 21:26:40
33,0,50A CT5 Makeup,2095915.0,2019-07-29 21:31:24
33,1,50A CT5 Makeup Rate,2.5,2019-07-29 21:31:24
33,2,50A CT5 Makeup Instantaneous,2.3,2019-07-29 21:31:24
33,3,50A CT5 Makeup Min,2.34,2019-07-29 21:31:24
33,4,50A CT5 Makeup Max,2.3,2019-07-29 21:31:24
33,5,50A CT6 Makeup,87128.0,2019-07-29 21:31:24
33,6,50A CT6 Makeup Rate,0.0,2019-07-29 21:31:24
33,7,50A CT6 Makeup Instantaneous,0.0,2019-07-29 21:31:24
33,8,50A CT6 Makeup Min,0.0,2019-07-29 21:31:24
33,9,50A CT6 Makeup Max,0.0,2019-07-29 21:31:24
33,0,50A CT5 Makeup,2095924.0,2019-07-29 21:35:14
33,1,50A CT5 Makeup Rate,2.3,2019-07-29 21:35:14
33,2,50A CT5 Makeup Instantaneous,2.5,2019-07-29 21:35:14
33,3,50A CT5 Makeup Min,2.31,2019-07-29 21:35:14
33,4,50A CT5 Makeup Max,2.6,2019-07-29 21:35:14
33,5,50A CT6 Makeup,87128.0,2019-07-29 21:35:14
33,6,50A CT6 Makeup Rate,0.0,2019-07-29 21:35:14
33,7,50A CT6 Makeup Instantaneous,0.0,2019-07-29 21:35:14
33,8,50A CT6 Makeup Min,0.0,2019-07-29 21:35:14
33,9,50A CT6 Makeup Max,0.0,2019-07-29 21:35:14
33,0,50A CT5 Makeup,2095968.0,2019-07-29 21:51:40
33,2,50A CT5 Makeup Instantaneous,2.6,2019-07-29 21:51:40
33,3,50A CT5 Makeup Min,2.56,2019-07-29 21:51:40
33,4,50A CT5 Makeup Max,2.7,2019-07-29 21:51:40
33,5,50A CT6 Makeup,87128.0,2019-07-29 21:51:40
33,0,50A CT5 Makeup,2095983.0,2019-07-29 21:57:06
33,1,50A CT5 Makeup Rate,2.8,2019-07-29 21:57:06
33,2,50A CT5 Makeup Instantaneous,2.8,2019-07-29 21:57:06
33,3,50A CT5 Makeup Min,2.42,2019-07-29 21:57:06
33,4,50A CT5 Makeup Max,2.9,2019-07-29 21:57:06
33,5,50A CT6 Makeup,87128.0,2019-07-29 21:57:06
33,6,50A CT6 Makeup Rate,0.0,2019-07-29 21:57:06
33,7,50A CT6 Makeup Instantaneous,0.0,2019-07-29 21:57:06
33,8,50A CT6 Makeup Min,0.0,2019-07-29 21:57:06
33,9,50A CT6 Makeup Max,0.0,2019-07-29 21:57:06
33,0,50A CT5 Makeup,2095992.0,2019-07-29 22:00:16
33,1,50A CT5 Makeup Rate,2.8,2019-07-29 22:00:16
33,2,50A CT5 Makeup Instantaneous,2.8,2019-07-29 22:00:16
33,3,50A CT5 Makeup Min,2.73,2019-07-29 22:00:16
33,4,50A CT5 Makeup Max,2.9,2019-07-29 22:00:16
