Timestamp,Building 33 - 33 Gas (raw),Building 34 - 34-CT-1 Makeup (raw),Building 34 - 34-CT-2 Makeup (raw),Building 50 - 50 East Side Gas (raw),Building 50 - 50 West Side Gas (raw),Building 50 - 50A-CT-5 Makeup (raw),Building 50 - 50A-CT-6 Makeup (raw),Building 50 - 50B-CT-4 Makeup (raw),Building 50 - 50B-CT-4_5 Drain Flow (raw),Building 50 - 50B-CT-4_5 Makeup f/50 (raw),Building 50 - 50B-CT-5 Makeup (raw),Building 62 - 62 Gas (raw),"Building 62 - 62-CT-1,2 Blowdown (raw)","Building 62 - 62-CT-1,2 Makeup (raw)",Building 66 - 66 Gas (raw),Building 70 - B70 Gas (raw),Building 70A - B70A Gas (raw),Building 71 - 71 Gas (raw),Building 71 - 71-CT-4 Blowdown (raw),Building 71 - 71-CT-4 Makeup (raw),Building 76 - 76 Gas (raw),Building 88 - 88 Gas (raw),Building 88 - 88-CT-2 Blowdown (raw),Building 88 - 88-CT-2 Makeup (raw)
2019-07-03 14:11,,,,,,,,,,,,,122410.0,3070144.0,,,,,,,,,,
2019-07-03 14:12,,,,,,,,,,,,,,,1671470.0,,,,,,,,,
2019-07-03 14:15,10463350.0,,,,,2002732.0,86987.0,15460.0,225850.0,143980.0,9857250.0,,122410.0,3070154.0,,,,518460.0,153160.0,2230690.0,,4182280.0,441385.0,4207542.0
2019-07-03 14:17,,,,12344200.0,20998580.0,,,,,,,1289970.0,,,1671470.0,4836204.7,23720.0,,,,345920.0,,,
2019-07-03 14:20,,,,12344200.0,20998620.0,2002743.0,86987.0,15460.0,225860.0,143980.0,9857280.0,1289970.0,122410.0,3070169.0,,4836204.7,23720.0,518460.0,153160.0,2230700.0,,,,
2019-07-03 14:21,10463350.0,,,,,,,,,,,,,,1671470.0,,,,,,345920.0,4182280.0,441385.0,4207542.0
2019-07-03 14:25,10463350.0,,,12344200.0,20998620.0,2002754.0,86987.0,15460.0,225870.0,143980.0,9857300.0,1289970.0,122410.0,3070184.0,1671470.0,4836204.7,23720.0,518460.0,153160.0,2230700.0,345920.0,4182280.0,441385.0,4207542.0
2019-07-03 14:30,10463350.0,,,12344300.0,20998620.0,2002765.0,86987.0,15460.0,225880.0,143980.0,9857320.0,1289970.0,,,,4836204.7,23720.0,518470.0,153160.0,2230710.0,,,,
2019-07-03 14:31,,,,,,,,,,,,,,,,,,,,,345920.0,4182280.0,441385.0,4207542.0
2019-07-03 14:32,,,,,,,,,,,,,122410.0,3070206.0,,,,,,,,,,
2019-07-03 14:33,,,,,,,,,,,,,,,1671470.0,,,,,,,,,
2019-07-03 14:35,10463350.0,,,12344300.0,20998620.0,2002776.0,86987.0,15460.0,225890.0,143980.0,9857340.0,1289970.0,122410.0,3070215.0,,4836204.7,23720.0,518470.0,153160.0,2230720.0,,,,
2019-07-03 14:36,,,,,,,,,,,,,,,1671470.0,,,,,,,4182280.0,441385.0,4207542.0
2019-07-03 14:37,,,,,,,,,,,,,,,,,,,,,345920.0,,,
2019-07-03 14:40,10463350.0,,,12344300.0,20998620.0,2002787.0,86987.0,15460.0,225900.0,143980.0,9857360.0,1289970.0,,,,,,518470.0,153160.0,2230730.0,,4182280.0,,
2019-07-03 14:41,,,,,,,,,,,,,122410.0,3070234.0,,,,,,,345920.0,,441385.0,4207542.0
2019-07-03 14:42,,,,,,,,,,,,,,,1671470.0,4836204.7,23720.0,,,,,,,
2019-07-03 14:45,10463350.0,,,12344300.0,20998640.0,2002798.0,86987.0,15460.0,225910.0,143980.0,9857380.0,1289980.0,122410.0,3070248.0,,4836204.7,23720.0,518470.0,153160.0,2230740.0,,,,
2019-07-03 14:46,,,,,,,,,,,,,,,,,,,,,345920.0,4182280.0,,
2019-07-03 14:47,,,,,,,,,,,,,,,1671470.0,,,,,,,,441385.0,4207542.0
2019-07-03 14:50,,,,12344300.0,,2002809.0,86987.0,15460.0,225920.0,143980.0,9857400.0,1289980.0,,,,4836204.7,23720.0,,153160.0,2230750.0,,,,
2019-07-03 14:51,,,,,,,,,,,,,,,1671470.0,,,518470.0,,,345920.0,4182280.0,,
2019-07-03 14:52,10463350.0,,,,20998690.0,,,,,,,,122410.0,3070273.0,,,,,,,,,,
2019-07-03 14:53,,,,,,,,,,,,,,,,,,,,,,,441385.0,4207542.0
2019-07-03 14:55,10463350.0,,,12344400.0,20998690.0,2002819.0,86987.0,,,,,,122410.0,3070284.0,1671470.0,4836204.7,23720.0,518480.0,153160.0,2230760.0,345920.0,4182280.0,441385.0,4207542.0
2019-07-03 14:57,,,,,,,,15460.0,225940.0,143980.0,9857430.0,1289980.0,,,,,,,,,,,,
2019-07-03 15:00,10463350.0,,,12344400.0,,2002830.0,86987.0,15460.0,225940.0,143980.0,9857440.0,1289980.0,122410.0,3070304.0,,4836204.7,23720.0,518480.0,153160.0,2230770.0,,,,
2019-07-03 15:01,,,,,,,,,,,,,,,1671470.0,,,,,,,4182280.0,441385.0,4207542.0
2019-07-03 15:02,,,,,20998740.0,,,,,,,,,,,,,,,,345920.0,,,
2019-07-03 15:05,,,,12344400.0,20998780.0,2002842.0,86987.0,,,,,1289980.0,122410.0,3070323.0,,4836204.7,23720.0,,153160.0,2230780.0,,,,
2019-07-03 15:06,10463350.0,,,,,,,15460.0,225960.0,143980.0,9857470.0,,,,,,,518480.0,,,,4182280.0,441385.0,4207542.0
2019-07-03 15:07,,,,,,,,,,,,,,,,,,,,,345920.0,,,
2019-07-03 15:10,,,,12344400.0,20998780.0,2002855.0,86987.0,15460.0,225960.0,143980.0,9857480.0,1289980.0,,,,4836204.7,23720.0,518480.0,153160.0,2230790.0,,,,
2019-07-03 15:11,10463350.0,,,,,,,,,,,,,,,,,,,,345920.0,4182280.0,441385.0,4207542.0
2019-07-03 15:12,,,,,,,,,,,,,122410.0,3070347.0,,,,,,,,,,
2019-07-03 15:15,,,,12344400.0,,2002866.0,86987.0,,,,,1289980.0,122410.0,3070360.0,,,,,153160.0,2230800.0,,,,
2019-07-03 15:16,10463350.0,,,,20998780.0,,,,,,,,,,,4836204.7,23720.0,518480.0,,,345920.0,4182280.0,441385.0,4207542.0
2019-07-03 15:17,,,,,,,,15460.0,225980.0,143980.0,9857510.0,,,,1671470.0,,,,,,,,,
2019-07-03 15:20,,,,12344500.0,,2002878.0,86987.0,15460.0,225980.0,143980.0,9857530.0,1289990.0,122410.0,3070378.0,,,,,153160.0,2230810.0,,,,
2019-07-03 15:21,10463350.0,,,,20998780.0,,,,,,,,,,,4836204.7,23720.0,518480.0,,,345920.0,4182280.0,441385.0,4207542.0
2019-07-03 15:23,,,,,,,,,,,,,,,1671470.0,,,,,,,,,
2019-07-03 15:25,10463350.0,,,12344500.0,20998780.0,2002889.0,86987.0,15460.0,225990.0,143980.0,9857550.0,1289990.0,122410.0,3070395.0,,4836204.7,23720.0,518480.0,153160.0,2230820.0,,4182280.0,441385.0,4207542.0
2019-07-03 15:26,,,,,,,,,,,,,,,1671470.0,,,,,,345920.0,,,
2019-07-03 15:30,10463350.0,,,12344500.0,20998820.0,2002901.0,86987.0,15460.0,226000.0,143980.0,9857570.0,1289990.0,122410.0,3070411.0,,4836204.7,23720.0,518480.0,153160.0,2230830.0,345920.0,4182280.0,441385.0,4207542.0
2019-07-03 15:32,,,,,,,,,,,,,,,1671470.0,,,,,,,,,
2019-07-03 15:35,10463350.0,,,12344500.0,20998860.0,2002912.0,86987.0,15460.0,226010.0,143980.0,9857590.0,1289990.0,122410.0,3070428.0,,4836204.7,23720.0,518480.0,153160.0,2230840.0,,,,
2019-07-03 15:36,,,,,,,,,,,,,,,,,,,,,,4182280.0,441385.0,4207542.0
2019-07-03 15:37,,,,,,,,,,,,,,,1671470.0,,,,,,345920.0,,,
2019-07-03 15:40,,,,,20998900.0,2002924.0,86987.0,15460.0,226020.0,143980.0,9857610.0,,122410.0,3070446.0,,4836204.7,23720.0,,153160.0,2230850.0,,,,
2019-07-03 15:41,10463350.0,,,,,,,,,,,1289990.0,,,,,,,,,345920.0,4182280.0,441385.0,4207542.0
2019-07-03 15:42,,,,12344600.0,,,,,,,,,,,1671470.0,,,518480.0,,,,,,
2019-07-03 15:45,10463350.0,,,12344600.0,20998900.0,2002936.0,86987.0,15460.0,226030.0,143980.0,9857630.0,1289990.0,122410.0,3070457.0,,4836204.7,23720.0,518480.0,153160.0,2230860.0,,,,
2019-07-03 15:46,,,,,,,,,,,,,,,1671470.0,,,,,,345920.0,4182280.0,441385.0,4207542.0
2019-07-03 15:50,10463350.0,,,,20998940.0,2002948.0,86987.0,15460.0,226040.0,143980.0,9857650.0,,122410.0,3070460.0,,,,518480.0,153160.0,2230870.0,,4182280.0,441385.0,4207542.0
2019-07-03 15:51,,,,,,,,,,,,,,,1671470.0,,,,,,,,,
2019-07-03 15:52,,,,12344600.0,,,,,,,,1290000.0,,,,4836204.7,23720.0,,,,345920.0,,,
2019-07-03 15:55,10463350.0,,,12344600.0,20998940.0,2002959.0,86987.0,15460.0,226040.0,143980.0,9857680.0,1290000.0,122410.0,3070464.0,,4836204.7,23720.0,518480.0,153160.0,2230880.0,,4182280.0,,
2019-07-03 15:56,,,,,,,,,,,,,,,1671470.0,,,,,,345920.0,,441385.0,4207542.0
2019-07-03 16:00,,,,,,2002971.0,86987.0,15460.0,226050.0,143980.0,9857700.0,1290000.0,,,,,,,153160.0,2230890.0,,,,
2019-07-03 16:01,10463350.0,,,12344600.0,20998940.0,,,,,,,,,,,4836204.7,23720.0,518480.0,,,,4182280.0,441385.0,4207542.0
2019-07-03 16:02,,,,,,,,,,,,,122410.0,3070471.0,1671470.0,,,,,,345920.0,,,
2019-07-03 16:10,,,,12344700.0,,2002994.0,86987.0,15460.0,226070.0,143980.0,9857740.0,1290000.0,122410.0,3070486.0,,,,,153160.0,2230910.0,,,,
2019-07-03 16:11,10463350.0,,,,20998940.0,,,,,,,,,,,4836204.7,23720.0,518480.0,,,345920.0,4182280.0,441385.0,4207542.0
2019-07-03 16:12,,,,,,,,,,,,,,,1671470.0,,,,,,,,,
2019-07-03 16:15,10463350.0,,,12344700.0,20998950.0,2003004.0,86987.0,15460.0,226080.0,143980.0,9857760.0,1290000.0,,,,4836204.7,23720.0,518480.0,153160.0,2230920.0,345920.0,4182280.0,441385.0,4207542.0
2019-07-03 16:16,,,,,,,,,,,,,122410.0,3070502.0,,,,,,,,,,
2019-07-03 16:17,,,,,,,,,,,,,,,1671470.0,,,,,,,,,
2019-07-03 16:20,,,,,,2003015.0,86987.0,15460.0,226090.0,143980.0,9857780.0,,,,,,,,153160.0,2230930.0,345920.0,4182280.0,441385.0,4207542.0
2019-07-03 16:21,,,,,,,,,,,,1290010.0,122410.0,3070516.0,1671470.0,,,,,,,,,
2019-07-03 16:22,10463350.0,,,12344700.0,20999010.0,,,,,,,,,,,4836204.7,23720.0,518480.0,,,,,,
2019-07-03 16:25,10463350.0,,,12344700.0,20999010.0,2003027.0,86987.0,15460.0,226090.0,143980.0,9857800.0,1290010.0,122410.0,3070529.0,,4836204.7,23720.0,518480.0,153160.0,2230940.0,,,,
2019-07-03 16:26,,,,,,,,,,,,,,,1671470.0,,,,,,345930.0,4182280.0,441385.0,4207542.0
2019-07-03 16:30,10463350.0,,,,20999060.0,2003038.0,86987.0,15460.0,226100.0,143980.0,9857830.0,,122410.0,3070546.0,,4836204.7,23720.0,518480.0,153160.0,2230950.0,,4182280.0,441385.0,4207542.0
2019-07-03 16:31,,,,,,,,,,,,1290010.0,,,1671470.0,,,,,,345930.0,,,
2019-07-03 16:32,,,,12344800.0,,,,,,,,,,,,,,,,,,,,
2019-07-03 16:35,10463350.0,,,12344800.0,20999100.0,2003049.0,86987.0,15460.0,226110.0,143980.0,9857850.0,,122410.0,3070562.0,1671470.0,4836204.7,23720.0,518480.0,153160.0,2230960.0,,4182280.0,441385.0,4207542.0
2019-07-03 16:36,,,,,,,,,,,,1290010.0,,,,,,,,,,,,
2019-07-03 16:37,,,,,,,,,,,,,,,,,,,,,345930.0,,,
2019-07-03 16:40,10463350.0,,,12344800.0,20999100.0,2003060.0,86987.0,15460.0,226110.0,143980.0,9857870.0,1290010.0,122410.0,3070580.0,,4836204.7,23720.0,518490.0,153160.0,2230970.0,345930.0,4182280.0,441385.0,4207542.0
2019-07-03 16:41,,,,,,,,,,,,,,,1671470.0,,,,,,,,,
2019-07-03 16:45,10463350.0,,,12344800.0,20999140.0,2003072.0,86987.0,15460.0,226120.0,143980.0,9857890.0,,122410.0,3070596.0,,4836204.7,23720.0,518490.0,153160.0,2230980.0,,4182280.0,441385.0,4207542.0
2019-07-03 16:46,,,,,,,,,,,,1290010.0,,,1671470.0,,,,,,,,,
2019-07-03 16:48,,,,,,,,,,,,,,,,,,,,,345930.0,,,
2019-07-03 16:50,,,,12344800.0,20999140.0,2003083.0,86987.0,15460.0,226120.0,143980.0,9857910.0,1290010.0,122410.0,3070614.0,,4836204.7,23720.0,,153160.0,2230990.0,,,,
2019-07-03 16:51,10463350.0,,,,,,,,,,,,,,1671470.0,,,518490.0,,,345930.0,4182280.0,,
2019-07-03 16:52,,,,,,,,,,,,,,,,,,,,,,,441385.0,4207542.0
2019-07-03 16:55,,,,12344900.0,20999140.0,2003095.0,86987.0,15460.0,226130.0,143980.0,9857930.0,,122410.0,3070631.0,,4836204.7,23720.0,518490.0,153160.0,2231000.0,,,,
2019-07-03 16:56,10463350.0,,,,,,,,,,,,,,1671470.0,,,,,,345930.0,4182280.0,441385.0,4207542.0
2019-07-03 16:57,,,,,,,,,,,,1290020.0,,,,,,,,,,,,
2019-07-03 17:00,10463350.0,,,12344900.0,20999140.0,2003106.0,86987.0,15460.0,226130.0,143980.0,9857950.0,,122410.0,3070648.0,,4836204.7,23720.0,518490.0,153160.0,2231010.0,,4182280.0,,
2019-07-03 17:01,,,,,,,,,,,,1290020.0,,,1671470.0,,,,,,,,441385.0,4207542.0
2019-07-03 17:02,,,,,,,,,,,,,,,,,,,,,345930.0,,,
2019-07-03 17:05,10463350.0,,,,,2003117.0,86987.0,15460.0,226140.0,143980.0,9857980.0,,122410.0,3070664.0,1671470.0,,,518490.0,153160.0,2231020.0,345930.0,4182280.0,441385.0,4207542.0
2019-07-03 17:06,,,,,,,,,,,,1290020.0,,,,,,,,,,,,
2019-07-03 17:07,,,,12344900.0,20999140.0,,,,,,,,,,,4836204.7,23720.0,,,,,,,
2019-07-03 17:10,10463350.0,,,12344900.0,20999160.0,2003128.0,86987.0,15460.0,226140.0,143980.0,9858000.0,,122410.0,3070680.0,,4836204.7,23720.0,518490.0,153160.0,2231030.0,,4182280.0,441385.0,4207542.0
2019-07-03 17:11,,,,,,,,,,,,,,,1671470.0,,,,,,345930.0,,,
2019-07-03 17:12,,,,,,,,,,,,1290020.0,,,,,,,,,,,,
2019-07-03 17:19,10463350.0,,,12345000.0,20999210.0,2003147.0,86987.0,15460.0,226150.0,143980.0,9858030.0,,122410.0,3070707.0,,4836204.7,23720.0,518490.0,153160.0,2231050.0,,4182280.0,,
2019-07-03 17:20,,,,,,,,,,,,1290020.0,,,,,,,,,345930.0,,441385.0,4207542.0
2019-07-03 17:21,,,,,,,,,,,,,,,1671470.0,,,,,,,,,
2019-07-03 17:25,10463350.0,,,12345000.0,20999240.0,2003161.0,86987.0,15460.0,226150.0,143980.0,9858060.0,1290030.0,122410.0,3070725.0,,4836204.7,23720.0,518490.0,153160.0,2231060.0,,4182280.0,,
2019-07-03 17:26,,,,,,,,,,,,,,,1671470.0,,,,,,345930.0,,,
2019-07-03 17:27,,,,,,,,,,,,,,,,,,,,,,,441385.0,4207542.0
2019-07-03 17:30,10463350.0,,,12345000.0,20999290.0,2003171.0,86987.0,15460.0,226160.0,143980.0,9858080.0,1290030.0,,,,4836204.7,23720.0,518490.0,153160.0,2231070.0,,4182280.0,,
2019-07-03 17:31,,,,,,,,,,,,,122410.0,3070742.0,,,,,,,,,,
2019-07-03 17:32,,,,,,,,,,,,,,,1671470.0,,,,,,345930.0,,441385.0,4207542.0
2019-07-03 17:35,10463350.0,,,12345000.0,20999290.0,2003182.0,86987.0,15460.0,226160.0,143980.0,9858100.0,1290030.0,122410.0,3070753.0,,4836204.7,23720.0,518490.0,153160.0,2231080.0,,4182280.0,,
2019-07-03 17:36,,,,,,,,,,,,,,,,,,,,,345930.0,,441385.0,4207542.0
2019-07-03 17:37,,,,,,,,,,,,,,,1671470.0,,,,,,,,,
2019-07-03 17:40,10463350.0,,,12345000.0,20999290.0,2003193.0,86987.0,15460.0,226170.0,143980.0,9858120.0,,,,,4836204.7,23720.0,518490.0,153160.0,2231080.0,345930.0,4182280.0,441385.0,4207542.0
2019-07-03 17:42,,,,,,,,,,,,1290030.0,122410.0,3070770.0,1671470.0,,,,,,,,,
2019-07-03 17:45,,,,12345100.0,,2003205.0,86987.0,15460.0,226170.0,143980.0,9858150.0,,122410.0,3070779.0,,,,,153160.0,2231090.0,,,,
2019-07-03 17:46,10463350.0,,,,20999290.0,,,,,,,,,,,4836204.7,23720.0,518500.0,,,345930.0,4182280.0,441385.0,4207542.0
2019-07-03 17:47,,,,,,,,,,,,1290030.0,,,,,,,,,,,,
2019-07-03 17:48,,,,,,,,,,,,,,,1671470.0,,,,,,,,,
2019-07-03 17:50,10463350.0,,,12345100.0,20999290.0,2003215.0,86987.0,15460.0,226170.0,143980.0,9858170.0,,122410.0,3070792.0,,,,518500.0,153160.0,2231100.0,345930.0,4182280.0,441385.0,4207542.0
2019-07-03 17:51,,,,,,,,,,,,1290030.0,,,,,,,,,,,,
2019-07-03 17:52,,,,,,,,,,,,,,,1671470.0,4836204.7,23720.0,,,,,,,
2019-07-03 17:55,,,,12345100.0,20999300.0,2003225.0,86987.0,15460.0,226180.0,143980.0,9858190.0,1290040.0,122410.0,3070804.0,,4836204.7,23720.0,,153160.0,2231110.0,,,,
2019-07-03 17:56,10463350.0,,,,,,,,,,,,,,1671470.0,,,518500.0,,,345930.0,4182280.0,441385.0,4207542.0
2019-07-03 18:00,,,,12345100.0,,2003235.0,86987.0,15460.0,226180.0,143980.0,9858210.0,1290040.0,122410.0,3070816.0,,,,,153160.0,2231120.0,,,,
2019-07-03 18:01,10463390.0,,,,20999340.0,,,,,,,,,,1671470.0,4836204.7,23720.0,518500.0,,,345930.0,4182280.0,441385.0,4207542.0
2019-07-03 18:05,10463450.0,,,12345100.0,20999370.0,2003246.0,86987.0,,,,,,122410.0,3070827.0,,4836204.7,23720.0,,153160.0,2231130.0,345930.0,4182280.0,441385.0,4207542.0
2019-07-03 18:07,,,,,,,,15460.0,226190.0,143980.0,9858240.0,1290040.0,,,,,,,,,,,,
2019-07-03 18:08,,,,,,,,,,,,,,,1671470.0,,,518500.0,,,,,,
2019-07-03 18:10,10463490.0,,,12345200.0,20999380.0,2003256.0,86987.0,15460.0,226190.0,143980.0,9858250.0,1290040.0,122410.0,3070838.0,,4836204.7,23720.0,518500.0,153160.0,2231140.0,,4182280.0,441385.0,4207542.0
2019-07-03 18:12,,,,,,,,,,,,,,,1671470.0,,,,,,345930.0,,,
2019-07-03 18:15,,,,12345200.0,20999430.0,2003266.0,86987.0,15460.0,226200.0,143980.0,9858280.0,,122410.0,3070850.0,,4836204.7,23720.0,518510.0,153160.0,2231150.0,,,,
2019-07-03 18:16,,,,,,,,,,,,1290040.0,,,,,,,,,345930.0,4182280.0,441385.0,4207542.0
2019-07-03 18:17,10463510.0,,,,,,,,,,,,,,1671470.0,,,,,,,,,
2019-07-03 18:20,,,,12345200.0,20999430.0,2003275.0,86987.0,15460.0,226200.0,143980.0,9858300.0,1290040.0,122410.0,3070861.0,,4836204.7,23720.0,518510.0,153160.0,2231160.0,,,,
2019-07-03 18:21,,,,,,,,,,,,,,,1671470.0,,,,,,,4182280.0,441385.0,4207542.0
2019-07-03 18:22,10463520.0,,,,,,,,,,,,,,,,,,,,345930.0,,,
2019-07-03 18:25,10463540.0,,,12345200.0,20999430.0,2003286.0,86987.0,15460.0,226210.0,143980.0,9858320.0,1290050.0,,,,4836204.7,23720.0,518520.0,153160.0,2231170.0,,4182280.0,,
2019-07-03 18:26,,,,,,,,,,,,,,,,,,,,,345930.0,,441385.0,4207542.0
2019-07-03 18:27,,,,,,,,,,,,,122410.0,3070878.0,,,,,,,,,,
2019-07-03 18:28,,,,,,,,,,,,,,,1671470.0,,,,,,,,,
2019-07-03 18:35,,,,,,2003306.0,86987.0,15460.0,226210.0,143980.0,9858360.0,1290050.0,122410.0,3070895.0,,,,,153160.0,2231180.0,,,,
2019-07-03 18:36,10463560.0,,,12345300.0,20999430.0,,,,,,,,,,,4836204.7,23720.0,518520.0,,,345930.0,4182280.0,441385.0,4207542.0
2019-07-03 18:37,,,,,,,,,,,,,,,1671470.0,,,,,,,,,
2019-07-03 18:40,10463570.0,,,12345300.0,20999440.0,2003315.0,86987.0,15460.0,226220.0,143980.0,9858380.0,1290050.0,122410.0,3070906.0,,4836204.7,23720.0,518520.0,153160.0,2231190.0,345930.0,4182280.0,441385.0,4207542.0
2019-07-03 18:42,,,,,,,,,,,,,,,1671470.0,,,,,,,,,
2019-07-03 18:45,,,,,,2003325.0,86987.0,15460.0,226220.0,143980.0,9858410.0,1290050.0,122410.0,3070918.0,,,,,153160.0,2231200.0,,,,
2019-07-03 18:46,10463580.0,,,,20999480.0,,,,,,,,,,1671470.0,4836204.7,23720.0,518520.0,,,,4182280.0,441385.0,4207542.0
2019-07-03 18:47,,,,12345300.0,,,,,,,,,,,,,,,,,345930.0,,,
2019-07-03 18:50,,,,12345300.0,20999510.0,2003335.0,86987.0,,,,,,122410.0,3070929.0,,,,,153160.0,2231200.0,,,,
2019-07-03 18:51,10463580.0,,,,,,,,,,,,,,,4836204.7,23720.0,518530.0,,,,4182280.0,441385.0,4207542.0
2019-07-03 18:52,,,,,,,,15460.0,226220.0,143980.0,9858430.0,1290060.0,,,1671470.0,,,,,,345930.0,,,
2019-07-03 19:00,,,,12345400.0,20999560.0,2003354.0,86987.0,15460.0,226220.0,143980.0,9858470.0,,122410.0,3070951.0,,4836204.7,23720.0,518530.0,153160.0,2231220.0,,,,
2019-07-03 19:01,,,,,,,,,,,,1290060.0,,,,,,,,,345930.0,4182280.0,441385.0,4207542.0
2019-07-03 19:02,10463580.0,,,,,,,,,,,,,,1671470.0,,,,,,,,,
2019-07-03 19:05,,,,12345400.0,20999560.0,2003364.0,86987.0,,,,,1290060.0,122410.0,3070961.0,,4836204.7,23720.0,518530.0,153160.0,2231220.0,,,,
2019-07-03 19:06,10463580.0,,,,,,,15460.0,226230.0,143980.0,9858500.0,,,,1671470.0,,,,,,345930.0,4182280.0,441385.0,4207542.0
2019-07-03 19:10,10463580.0,,,12345400.0,20999600.0,2003374.0,86987.0,15460.0,226230.0,143980.0,9858520.0,1290060.0,122410.0,3070972.0,,4836204.7,23720.0,518530.0,153160.0,2231220.0,,,,
2019-07-03 19:11,,,,,,,,,,,,,,,1671470.0,,,,,,345940.0,4182280.0,441385.0,4207542.0
2019-07-03 19:15,10463580.0,,,12345400.0,20999600.0,2003383.0,86987.0,15460.0,226230.0,143980.0,9858540.0,1290060.0,122410.0,3070982.0,,4836204.7,23720.0,,153160.0,2231220.0,,4182280.0,441385.0,4207542.0
2019-07-03 19:16,,,,,,,,,,,,,,,,,,,,,345940.0,,,
2019-07-03 19:17,,,,,,,,,,,,,,,1671470.0,,,518530.0,,,,,,
2019-07-03 19:20,,,,12345400.0,20999600.0,2003393.0,86987.0,15460.0,226230.0,143980.0,9858560.0,1290070.0,122410.0,3070991.0,,4836204.7,23720.0,,153160.0,2231220.0,,,,
2019-07-03 19:21,10463580.0,,,,,,,,,,,,,,,,,518530.0,,,345940.0,4182280.0,441385.0,4207542.0
2019-07-03 19:22,,,,,,,,,,,,,,,1671470.0,,,,,,,,,
2019-07-03 19:30,,,,12345500.0,20999600.0,2003412.0,86987.0,15460.0,226230.0,143980.0,9858600.0,1290070.0,,,,4836204.7,23720.0,518540.0,153160.0,2231220.0,,,,
2019-07-03 19:31,10463580.0,,,,,,,,,,,,122410.0,3071011.0,1671470.0,,,,,,345940.0,4182360.0,441385.0,4207542.0
2019-07-03 19:35,10463580.0,,,12345500.0,20999620.0,2003422.0,86987.0,15460.0,226230.0,143980.0,9858620.0,,122410.0,3071017.0,,4836204.7,23720.0,518540.0,153160.0,2231220.0,,,,
2019-07-03 19:36,,,,,,,,,,,,1290070.0,,,1671470.0,,,,,,345940.0,4182440.0,441385.0,4207542.0
2019-07-03 19:40,,,,12345500.0,20999650.0,2003432.0,86987.0,15460.0,226230.0,143980.0,9858650.0,1290070.0,,,,,,,153160.0,2231220.0,,,,
2019-07-03 19:41,10463580.0,,,,,,,,,,,,,,1671470.0,4836204.7,23720.0,518550.0,,,345940.0,4182460.0,441385.0,4207542.0
2019-07-03 19:42,,,,,,,,,,,,,122410.0,3071029.0,,,,,,,,,,
2019-07-03 19:45,,,,12345500.0,20999690.0,2003441.0,86987.0,15460.0,226230.0,143980.0,9858670.0,1290080.0,,,,4836204.7,23720.0,,153160.0,2231220.0,,,,
2019-07-03 19:46,10463580.0,,,,,,,,,,,,,,,,,518550.0,,,345940.0,4182470.0,,
2019-07-03 19:47,,,,,,,,,,,,,122410.0,3071037.0,,,,,,,,,,
2019-07-03 19:48,,,,,,,,,,,,,,,,,,,,,,,441385.0,4207542.0
2019-07-03 19:55,,,,12345600.0,20999730.0,2003460.0,86987.0,15460.0,226230.0,143980.0,9858710.0,1290080.0,122410.0,3071051.0,,4836204.7,23720.0,,153160.0,2231220.0,,,,
2019-07-03 19:56,10463580.0,,,,,,,,,,,,,,,,,,,,345940.0,4182510.0,441385.0,4207542.0
2019-07-03 19:57,,,,,,,,,,,,,,,1671470.0,,,518550.0,,,,,,
2019-07-03 20:00,10463580.0,,,12345600.0,20999760.0,2003469.0,86987.0,15460.0,226230.0,143980.0,9858730.0,1290080.0,122410.0,3071058.0,,,,518550.0,153160.0,2231220.0,,,,
2019-07-03 20:01,,,,,,,,,,,,,,,1671470.0,,,,,,345940.0,,,
2019-07-03 20:02,,,,,,,,,,,,,,,,4836204.7,23720.0,,,,,4182520.0,441385.0,4207542.0
2019-07-03 20:06,10463580.0,,,12345600.0,20999770.0,2003480.0,86987.0,15460.0,226230.0,143980.0,9858760.0,1290090.0,,,,4836204.7,23720.0,518550.0,153160.0,2231220.0,,4182520.0,,
2019-07-03 20:07,,,,,,,,,,,,,122410.0,3071069.0,1671470.0,,,,,,345940.0,,441385.0,4207542.0
2019-07-03 20:15,10463590.0,,,12345600.0,20999810.0,2003496.0,86987.0,15460.0,226230.0,143980.0,9858800.0,,122410.0,3071081.0,,4836204.7,23720.0,518550.0,153160.0,2231230.0,345950.0,4182530.0,441385.0,4207542.0
2019-07-03 20:16,,,,,,,,,,,,1290090.0,,,,,,,,,,,,
2019-07-03 20:17,,,,,,,,,,,,,,,1671470.0,,,,,,,,,
2019-07-03 20:20,10463630.0,,,12345700.0,20999850.0,2003505.0,86987.0,15460.0,226230.0,143980.0,9858820.0,,,,,4836204.7,23720.0,518560.0,153160.0,2231230.0,345950.0,4182540.0,441385.0,4207542.0
2019-07-03 20:22,,,,,,,,,,,,1290090.0,122410.0,3071091.0,,,,,,,,,,
2019-07-03 20:23,,,,,,,,,,,,,,,1671470.0,,,,,,,,,
2019-07-03 20:25,,,,12345700.0,20999850.0,2003515.0,86987.0,15460.0,226230.0,143980.0,9858840.0,,,,,4836204.7,23720.0,518560.0,153160.0,2231230.0,,,,
2019-07-03 20:26,10463710.0,,,,,,,,,,,,,,1671470.0,,,,,,345950.0,4182550.0,441385.0,4207542.0
2019-07-03 20:27,,,,,,,,,,,,1290100.0,122410.0,3071099.0,,,,,,,,,,
